Kolporter Arena,アレーナ・キェルツェ
Szczerbiec,シュチェルビェツ
Krzeszów,クレシュフ
granica polsko-słowacka,ポーランド・スロバキア国境
granica polsko-czeska,チェコ・ポーランド国境
demografia Polski,ポーランドの人口統計
Pojazdy Szynowe Pesa Bydgoszcz,PESA
Rozewie,ロゼヴィア岬
Polska na Letnich Igrzyskach Olimpijskich 1952,1952年ヘルシンキオリンピックのポーランド選手団
Impel Wrocław,インペル・ヴロツワフ
Mistrzostwa Świata w Zapasach 1998,1998年レスリング世界選手権
Polskie Towarzystwo Matematyczne,ポーランド数学会
Warszawski Indeks Giełdowy,WIG
Tyszowce,ティショフツェ
Pilawa,ピラヴァ
Bazylika św. Franciszka z Asyżu w Krakowie,アッシジの聖フランチェスコ教会
Muzeum Narodowe we Wrocławiu,ヴロツワフ国立美術館
Bazylika św. Elżbiety Węgierskiej we Wrocławiu,聖エルジュビェタ教会
Korybut,コルィーブト
Tyrawa Wołoska,ティラヴァ・ヴォウォスカ
Metalmania,メタルマニア
linia kolejowa nr 4,4号線
Wiadomości,報道
Tłuszcz,トウシュチ
Techland,テックランド
Mistrzostwa Świata w Kolarstwie Torowym 2009,世界選手権自転車競技大会トラックレース2009
Rzeczenica,ジェチェニツァ
Zabór,ザボール
Parsęta,パルセンタ川
polskie listy przebojów,ポーランドの音楽チャート
Rogalin,ロガリン
Orszak Trzech Króli,東方三博士の騎馬行列
PLL LOT 007,LOTポーランド航空007便墜落事故
Żydowski Instytut Historyczny im. Emanuela Ringelbluma,ユダヤ史研究所
Biblioteka Uniwersytecka w Warszawie,ワルシャワ大学図書館
Stadion Widzewa Łódź,スタディオン・ヴィジェヴァ・ウッチ
Reprezentacja Polski w rugby union mężczyzn,ラグビーポーランド代表
Ormianie w Polsce,ポーランドのアルメニア人
Zagórz,ザグシュ
Opera Wrocławska,ヴロツワフ（ブレスラウ）歌劇場
Wybory do Parlamentu Europejskiego w Polsce w 2009 roku,2009年欧州議会議員選挙
Narodowa Orkiestra Symfoniczna Polskiego Radia w Katowicach,ポーランド国立放送交響楽団
Opera Śląska,ボイテン劇場
Brygada litewsko-polsko-ukraińska,リトポールウクルブ リグ
Port lotniczy Warszawa-Radom,ラドム空港
PlusLiga,ポーランド男子バレーボールリーグ
Wojska Specjalne,ポーランド特別軍
Stadion Miejski w Gliwicach,スタディオン・ミェイスキ・グリヴィツァフ
Starowa Góra,スタロワ・ウォラ
Akademia Muzyczna im. Krzysztofa Pendereckiego w Krakowie,クラクフ音楽アカデミー
Sierakowice,グミナ・シェラコビツェ
Kongres Nowej Prawicy,新右派会議
Sobiescy herbu Janina,ソビエスキ家
System Mizar,Mizar
Oksza,オクシャ
Tour de Pologne 2012,ツール・ド・ポローニュ2012
Warszawski Międzynarodowy Festiwal Filmowy,ワルシャワ国際映画祭
Nur,ヌル
Zielonka,ジェロンカ駅
Lotnicza Akademia Wojskowa,空軍士官学校
Muzeum Warszawskiej Pragi,プラガ博物館
Tor wyścigów konnych Służewiec,スウジェビエツ競馬場
Łojewo,ウォイェボ (クヤヴィ＝ポモージェ県)
Pobóg,ポブク
Komunistyczna Partia Polski,ポーランド共産党
Hate,ヘイト (バンド)
Krzywy Las,クシュヴィ・ラス
Pławnica,プワヴニツァ
Motława,モトワヴァ川
Concordia Piotrków Trybunalski,コンコルディア・ピョートルクフ・トルィブナルスキ
Oporów (Wrocław),オポルフ
Brody,ブロディ (マウォポルスカ県)
Muzeum Sztuki Nowoczesnej w Warszawie,ワルシャワ近代美術館
Polonia Słubice,ポロニア・スウビツェ
Miłów,ミウフ
Polska na Letnich Igrzyskach Olimpijskich 1932,1932年ロサンゼルスオリンピックのポーランド選手団
Polska Akademia Umiejętności,ポーランド学習院
Sobór św. Aleksandra Newskiego w Warszawie,アレクサンドル・ネフスキー大聖堂
Radwanice,ラドヴァニツェ
Sąsiadka,ステイスク
Polska na Zimowych Igrzyskach Olimpijskich Młodzieży 2012,2012年インスブルックユースオリンピックのポーランド選手団
Narodowy Instytut Dziedzictwa,ポーランド国家遺産局
Tour de Pologne 2004,ツール・ド・ポローニュ2004
Tour de Pologne 2005,ツール・ド・ポローニュ2005
Łodzia,ウォジャ
Wigry Suwałki,ヴィグリ・スヴァウキ
Ruch Wysokie Mazowieckie,ルフ・ビソキェ・マゾフシェ
Kuźnica Białostocka,クジニツァ・ビアウォストツカ駅
Korwin,コルヴィン
Jelita,イェリタ
Polska na Letnich Igrzyskach Olimpijskich 1972,1972年ミュンヘンオリンピックのポーランド選手団
Muzeum Narodowe w Gdańsku,グダニスク国立美術館
Stadion Dziesięciolecia,10周年記念競技場
Koczała,コツァワ
Filmweb,フィルムウェブ
Polska na Letnich Igrzyskach Olimpijskich 1992,1992年バルセロナオリンピックのポーランド選手団
Orawa (region),オラヴァ地方
Garbów,ガルブフ
Tramwaje w Gorzowie Wielkopolskim,ゴジュフ・ヴィエルコポルスキ市電
Gościejewice,グシュヴィッツ
Demblin,デンブリン
Resovia Rzeszów,レソヴィア・ジェシュフ
Tuchów,グミナ・トゥフフ
OLT Express,OLTエキスプレス・リージョナル
Zakład Narodowy im. Ossolińskich,オッソリネウム
Tour de Pologne 2006,ツール・ド・ポローニュ2006
Szczepanów,シュチェパヌフ
Park Skaryszewski,スカリシェフ公園
Bińcze,ビンチェ
Orońsko,オロンスコ
Zamek w Będzinie,ベンジン城
SkyTaxi,スカイタクシー
Adamów,グミナ・アダムフ
Eliminacje do Mistrzostw Europy w Piłce Siatkowej Mężczyzn 2013,2013年バレーボール男子欧州選手権予選
Inoujście,イノウイシツェ
Góry Sokole,グルィ・ソコレ山
Parlament Rzeczypospolitej Polskiej,ポーランド共和国議会
Niegosławice,ニェゴスワヴィツェ
Euroregion Tatry,タトラ・ユーロリージョン
Puchar Polski kobiet w piłce nożnej,ポーランドカップ
Janów Podlaski,ヤヌヴ・ポドラスキ
Praga-Północ,プラガ＝プーノツ
Szybka Kolej Miejska w Warszawie,ワルシャワ都市高速鉄道
Czerwień,チェルヴィン
TVP1,TVP1
Dzietrzychowice,ジェトゥシホヴィツェ
Potępa,ポテンパ
Puchar Ekstraklasy,エクストラクラサ・カップ
Unia Wolności,自由連合
Ogród Saski w Warszawie,サスキ庭園
Brody,ブロディ (スタラホヴィツェ郡)
Praga-Południe,プラガ＝ポウードニェ
Warszawa Śródmieście,ワルシャワ・シルドミエシチェ駅
Skalmierzyce,スカルミエジツェ
Wielka Piaśnica,ビエルカ・ピアシニツァ
Polska na Letnich Igrzyskach Olimpijskich 1948,1948年ロンドンオリンピックのポーランド選手団
Tour de Pologne 2002,ツール・ド・ポローニュ2002
Oś Saska,サスキ軸
Polska na Letnich Igrzyskach Olimpijskich 1968,1968年メキシコシティーオリンピックのポーランド選手団
Aleje Jerozolimskie,イェロゾリムスキェ通り
Bochotnica,ボホトニツァ
podporucznik,ポトポルーチク
Prądy (osiedle w Bydgoszczy),プロンディ
IV liga polska w piłce nożnej,IVリガ
Słubice,スウビツェ駅
PZL-104 Wilga,PZL 104
Polska na Letnich Igrzyskach Olimpijskich 1980,1980年モスクワオリンピックのポーランド選手団
Czarnca,チャルンツァ
linia kolejowa nr 6,6号線
Potok Górny,ポトク・ゴールニー
Zatoka Pucka,パック湾
Tessen,テッセン
Nysa,グミナ・ニサ
Pilawa,ピラワ
Szczakowianka Jaworzno,シュチャコヴィアンカ・ヤヴォジュノ
Awaryjne lądowanie lotu PLL LOT 016,LOTポーランド航空16便胴体着陸事故
Magnuszew,マグヌシェフ
Pesa Elf,Elf (鉄道車両)
Polska Liga Koszykówki,ポルスカ・リガ・コシコフキ
Prudnik,グミナ・プルドニク
Pasłęka,パスウェンカ川
Lipnica Murowana,リプニツァ・ムロヴァナ
Gruchawka,ラトル
Tour de Pologne 1999,ツール・ド・ポローニュ1999
Dunowo,ドゥノヴォ
Mokrzeszów,モクシェシュフ
trasa europejska E372,E372号線
Wizna,ヴィズナ
Wierzbica,ヴィエジュビツァ
Muzeum Śląskie w Katowicach,シロンスク博物館
Zamek Książąt Pomorskich w Darłowie,リューゲンヴァルデ城
Rawicz,ラヴィチ
Strzyżno,ストシジノ
Polska na Letnich Igrzyskach Olimpijskich 1960,1960年ローマオリンピックのポーランド選手団
Polska na Letnich Igrzyskach Olimpijskich 1964,1964年東京オリンピックのポーランド選手団
Lisnowo-Zamek,リスノヴォ＝ザメク
Piwnica Świdnicka we Wrocławiu,ピウニカ・シフィドニツカ
Politechnika Łódzka,ウッチ工科大学
Łupków,ウプクフ駅
Kiełczygłów,グミナ・キエウチグウフ
Tour de Pologne 1996,ツール・ド・ポローニュ1996
Średzka Kolej Powiatowa,シュローダ環状鉄道
Zakłady Przemysłu Ciągnikowego „Ursus”,ウルスス株式会社
Nowa Brzeźnica,グミナ・ノバ・ブジェジニツァ
Dołhobyczów,ドウホビチュフ
Zamek w Niedzicy,ニェジツァ城
Serokomla,グミナ・セロコムラ
Stal Rzeszów,スタル・ジェシュフ
Pajęczno,グミナ・パイェンチュノ
Trolejbusy w Gdyni,グディニャ・トロリーバス
Kraków Główny,クラクフ中央駅
Akademia Rycerska,騎兵学校 (リーグニッツ)
Drzonków,ジェローナグラ
trasa europejska E371,E371号線
Rajd Polski,ラリー・ポーランド
Trzebieszów,グミナ・トシェビェシュフ
pierwsza dama Polski,ポーランドのファーストレディ
Stare Siołkowice,スタレ・ショウコヴィツェ
Stary Waliszów,スタルィ・ヴァリシュフ
Mogielnica,モギエルニカ
Wojcieszków,グミナ・ヴォイチェシュクフ
Akademia Muzyczna im. Feliksa Nowowiejskiego w Bydgoszczy,フェリクス・ノヴォヴィエイスキ音楽大学
Korczak,コルツァック紋章
Rymanów,リマヌフ
Żabka,ジャプカ
Końskowola,コィンスコヴォラ
V Światowy Festiwal Młodzieży i Studentów,第5回世界青年学生祭典
Bazylika Narodzenia Najświętszej Maryi Panny w Chełmie,聖母マリア生誕教会堂
Euroregion Bug,ユーロリージョン・ブグ
Mistrzostwa Polski w łyżwiarstwie figurowym,ポーランドフィギュアスケート選手権
Zgorzelec Ujazd,ウヤスト
Trolejbusy w Lublinie,ルブリン・トロリーバス
5 Kresowa Dywizja Piechoty,第5クレソーヴァ歩兵師団
Polska na Letnich Igrzyskach Olimpijskich 2000,2000年シドニーオリンピックのポーランド選手団
Aleksandrów Łódzki,アレクサンドルフ＝ウツキ
Białowieża,ビャウォヴィエジャ
SSK Calisia Kalisz,SSKカリシア・カリシュ
Wybory do Parlamentu Europejskiego w Polsce w 2004 roku,2004年欧州議会議員選挙
Wybory prezydenckie w Polsce w 2005 roku,2005年ポーランド大統領選挙
Mistrzostwa Świata Juniorów w Łyżwiarstwie Szybkim w Wieloboju 1992,1992世界ジュニアスピードスケート選手権大会
Piątek,ピョンテク
Obserwatorium Astronomiczne im. Tadeusza Banachiewicza na Lubomirze,ルボミール山天文台
Puszcza Augustowska,アウグストウ大森林
Terespol,テレスポル駅
Parczew,パルチェフ
Buczkowice,ブツコヴィツェ
Wysoczyzna Elbląska,エルブロンク高地
Winna Góra,ヴィンナ・グラ
Polska na Letnich Igrzyskach Olimpijskich 1956,1956年メルボルンオリンピックのポーランド選手団
Siemkowice,グミナ・シェムコビツェ
Stal Mielec S.A.,KPSKスタル・ミエレツ
granica polsko-ukraińska,ウクライナとポーランドの国境
Samodzielna Brygada Strzelców Podhalańskich,ポーランド独立山岳旅団
Reprezentacja Polski U-17 w piłce nożnej,U-17サッカーポーランド代表
Tułowice,トゥウォヴィツェ
Mistrzostwa Europy w Judo 1994,1994年欧州柔道選手権
Tour de Pologne 2001,ツール・ド・ポローニュ2001
granica polsko-litewska,リトアニア＝ポーランド国境
Lusowo,大ポーランド県ルソーヴォ
Solaris Urbino 18,ウルビーノ18
Stronnictwo Demokratyczne,民主党
Sky Tower,スカイ・タワー
Hala widowiskowo-sportowa Arena,ハラ・アリーナ
Leśnica (Wrocław),レシュニツァ
Wybory parlamentarne w Polsce w 1991 roku,1991年ポーランド議会選挙
Krościenko,クロシュチェンコ
Dolny Śląsk,ニーダーシュレージエン
Strzelce Wielkie,グミナ・ストシェルツェ・ビエルキエ
Sulmierzyce,グミナ・スルミエジツェ
Ziemie Odzyskane,回復領
Stoczek Łukowski,グミナ・ストシェク・ウコフスキ
Wola Okrzejska,ヴォラ・オクジェスカ
Wybory parlamentarne w Polsce w 1989 roku,1989年ポーランド議会選挙
Rząśnia,グミナ・ジョンシニャ
linia kolejowa nr 93,93号線
województwo krakowskie,クラコフ県 （1919年-1939年）
Warszawa Śródmieście WKD,WKDワルシャワ・シルドミエシチェ駅
Dwikozy,ドヴィコジ
Polska na Letnich Igrzyskach Olimpijskich 1988,1988年ソウルオリンピックのポーランド選手団
Krasiczyn,クラシチン
Skała,グミナ・スカワ
Zespół Akrobacyjny "Orlik",オルリク・エアロバティックチーム
Zrzeszenie Wolność i Niezawisłość,自由と独立 (ポーランド国内軍)
Stanin,グミナ・スタニン
granica polsko-białoruska,ベラルーシとポーランドの国境
Ogród Botaniczny w Krakowie,ヤギェウォ大学植物園
Raciechowice,ラチェホビツェ
sport w Polsce,ポーランドのスポーツ
Służew,Służew駅
Falenty,ファレンティ
Twierdza Osowiec,オソヴィエツ要塞
spółka z ograniczoną odpowiedzialnością,ポーランドの有限会社
gmina miejska,urban municipality of Poland
Poleszucy,ポリシチュク人
Zamek w Krasiczynie,クラシチン城
Mistrzostwa Europy w Judo 2000,2000年欧州柔道選手権
Piwnice,ピヴニツェ
Bielsko,ビェルスコ
Tour de Pologne 2000,ツール・ド・ポローニュ2000
Mistrzostwa Europy w Piłce Ręcznej Mężczyzn 2016,2016年欧州男子ハンドボール選手権
Chałupki,ハウプキ駅
Warszawa Wileńska,ワルシャワ・ヴィレニスカ駅
Konsulat Generalny Francji w Krakowie,在クラクフ・フランス総領事館
Puńsk,グミナ・プンスク
Radonica,ラドニツァ
Mistrzostwa Świata w Piłce Siatkowej Mężczyzn 2014,2014年バレーボール男子世界選手権
Cmentarz Wojskowy na Powązkach,ボヴォンズキ軍人墓地
Związek Polskich Artystów Plastyków,ポーランド芸術家・デザイナー協会
Plan Balcerowicza,バルツェロヴィチ・プラン
Ministerstwo Obrony Narodowej,ポーランド国防省
Bitwa pod Grunwaldem,グリュンヴァルトの戦い
Collegium Novum Uniwersytetu Jagiellońskiego,コレギウム・ノヴム
Leliwa,レリヴァ
Bożepole Wielkie,ボジェポレ・ヴィエルキエ
Mistrzostwa Świata Juniorów w Łyżwiarstwie Szybkim 2009,2009世界ジュニアスピードスケート選手権大会
Krzyki (Wrocław),クシキ
Puchar Polski w koszykówce mężczyzn,プハール・ポルスキ
Korzkiew,コシュキエフ城
linia kolejowa nr 1,1号線
Wojsko Polskie we Francji (1939–1940),フランス・ポーランド軍
Hrubieszów Miasto,フルビェシュフ町駅
10 Brygada Kawalerii Pancernej,第10装甲騎兵旅団
16 Pomorska Dywizja Zmechanizowana,第16歩兵師団
Ławice,ワヴィツェ
Akademia Sztuk Pięknych im. Władysława Strzemińskiego w Łodzi,ウッチ・ヴワディスワフ・スチシェミンスキ美術アカデミー
Zjednoczone Stronnictwo Ludowe,統一人民党
Biesal,ビエサル
Skarbimierz,スカルビミェシュ
Widzieńsko,ヴィジェンスコ
Świebodzin,シフィエボジン駅
Lotnisko Nowy Targ,ノヴィ・タルク空港
Pisanka,プィーサンカ
Hala Torwar,トルバルホール
Dworzec Gdański,グダンスキ駅
Wilanowska,Wilanowska駅
Aleje Ujazdowskie w Warszawie,ウヤズドゥフ通り
1 Armia Wojska Polskiego,第1ポーランド軍
polski wkład w II wojnę światową,第二次大戦におけるポーランドの貢献
Piłka siatkowa w Polsce,ポーランドのバレーボール
4 Pomorska Dywizja Piechoty,第4歩兵師団
7 Dywizja Piechoty,第7歩兵師団
7 Królewski Regiment Pancerny,第7王立戦車連隊
Tour de Pologne 1994,ツール・ド・ポローニュ1994
Ślepowron,シレポヴロン
Katastrofa lotnicza w Lesie Kabackim,ポーランド航空5055便墜落事故
Fabryka Broni Łucznik,ラドム社
Wielki Staw Polski,ヴィエルキ・スタフ湖
Bałtyk Gdynia,バウティク・グディニャ
Podgórze,ポドグジェ
Warszawa Wschodnia,ワルシャワ東駅
Warszawa Powiśle,ワルシャワ・ポビシレ駅
Opera Krakowska,クラクフ歌劇場
Prezes Rady Ministrów,ポーランドの首相
Reprezentacja Polski U-19 w piłce nożnej,U-19サッカーポーランド代表
World Games 2017,ワールドゲームズ2017
Katowice Open,カトヴィツェ・オープン
Warsaw Cup,ワルシャワ杯
Hel,ヘル駅
Bitwa pod Radzyminem,ラジミンの戦い
Ekoregion zachodnioeuropejskich lasów mieszanych,西ヨーロッパ混合樹林
Lubicz,ルビチ
Podsłońce,映日
Muszynka,ムシンカ
Grabowo,グラボヴォ
Biuro Bezpieczeństwa Narodowego,ポーランド国家安全保障局
Kuryłówka,クルィウフカ
Częstochowa,チェンストホヴァ駅
Balin,バリン
Konstantynów,コンスタンティヌフ
Legia Nadwiślańska,ヴィスワ軍団
Święta Katarzyna,シュフィェンタ・カタジナ
Zrzeszenie Studentów Polskich,ポーランド学生協会
Muzeum Archeologiczne w Krakowie,クラクフ考古学博物館
1 Warszawska Dywizja Piechoty,第1コシューシコ歩兵師団
Myców,ミツフ
Kino TV,FilmBox
Krasne,クラスネ
Waga,ヴァガ紋章
Warszawa Stadion,ワルシャワ・スタディオン駅
Milanówek Grudów,ミラヌヴェク・グルドゥフ駅
Małkinia,マウキニア
Euroregion Bałtyk,ユーロリージョン・バルト
Brygada Carmeli,カルメリ旅団 (イスラエル国防軍)
Bogacko,ボガツコ
Palmiry,パルミリー
MiniMini+,ミニミニ+
Tuszów Narodowy,トゥシュフ・ナロドヴィ
Warszawa Lotnisko Chopina,ワルシャワ・フレデリック・ショパン空港駅
Synagoga im. Małżonków Nożyków w Warszawie,ワルシャワ・シナゴーグ
Kampinos,カンピノス
Borek (Wrocław),ボレク
Tour de Pologne 1998,ツール・ド・ポローニュ1998
Nur,ヌル
Mentor Toruń Cup,メンタートルン杯
Janowiec,ヤノヴィエツ
Medal Pro Memoria,老練記念章
Radoszyce,ラドシツェ
Mięguszowiecki Szczyt,ミェングショヴィエツキ大山頂
Park Ujazdowski,ウヤズドフスキ公園
Głogowiec,グウォゴヴィエツ
Hala Orbita,ハラ・オルビータ
Jaśliska,ヤシリスカ
Stal Ostrów Wielkopolski,スタル・オストルフ・ビエルコポルスキ
Gronówko,グロヌヴコ
Tatry Wschodnie,東タトラ
Teatr Narodowy,ワルシャワ国立劇場
Tramwaje w Elblągu,エルブロンク市電
Związek Producentów Audio-Video,ポーランド共和国フォノグラフィック・インダストリー協会
historia Wrocławia,ヴロツワフの歴史
Polska na Zimowych Igrzyskach Paraolimpijskich 2010,2010年バンクーバーパラリンピックのポーランド選手団
Klasztor w Komańczy,コマンツァ修道院
Rożnów,ロジュヌフ
Warszawa Zachodnia,ワルシャワ西駅
Samodzielna Brygada Strzelców Karpackich,ポーランド独立カルパチアライフル旅団
Barwinek,バルビネク
EuroCity Sobieski,ソビェスキ (列車)
Chichy,ヒヒ
Kościół Wszystkich Świętych w Bliznem,諸聖人教会
Coffeeheaven,コーヒーヘブン
Otok,オトク (西ポモージェ県)
Mistrzostwa Świata Juniorów Młodszych w Lekkoatletyce 1999,1999年世界ユース陸上競技選手権大会
Dorohusk,ドロフスク駅
Żuławy Wiślane,ヴィストゥラ・デルタ
Diecezja chełmińska,ヘルム司教
Kedyw,ケディフ
Nowe Guty,ノヴェ・グティ
Świątynia Sybilli w Puławach,シビュラ寺院
Stronnictwo Ludowe,農民党
I liga polska w koszykówce mężczyzn,Iリガ
"Kościół św. Floriana, Warszawska 1 w Krakowie",聖フロリアン教会
Góraszka,グラシュカ
Rząd Tymczasowy Rzeczypospolitej Polskiej,ポーランド共和国臨時政府
Tramwaje w Toruniu,トルン市電
Molo w Sopocie,ソポト桟橋
Bitwa o Kołobrzeg,コルベルクの戦い
Batalion Parasol,パラソル大隊
Marycha,マリチャ川
Puszcza Kampinoska,カンピノスの森
Open'er Festival,オープナー・フェスティバル
Memoriał Huberta Jerzego Wagnera,フベルト・ワグネル記念大会
Dębniki,デンブニキ
Trolejbusy w Tychach,ティヒ・トロリーバス
linia M2,2号線
Internet w Polsce,ポーランドのインターネット
MKP Pogoń Siedlce,MKPポゴン・シェドルツェ
Ostrów Lednicki,オストルフ・レドニツキ
Afera "łowców skór",スキンハンター
Pierzchowice,ピェシュホヴィツェ
Trolejbusy w Warszawie,ワルシャワ・トロリーバス
Konfrontacja Sztuk Walki,Konfrontacja Sztuk Walki
Mistrzostwa Świata w Podnoszeniu Ciężarów 1969,1969年ウエイトリフティング世界選手権
Legia Tenis & Golf,レギア・テニス・センター
Reprezentacja Polski U-20 w piłce nożnej,U-20サッカーポーランド代表
Rzecznik Praw Obywatelskich,ポーランドオンブズマン
Zatrucia czeskim metanolem w 2012,2012年チェコにおけるメタノール入り密造酒事件
Prus,プルス
kino moralnego niepokoju,モラルの不安の映画
stosunki polsko-niemieckie,ドイツとポーランドの関係
Szklarnia,シュクラルニア
Trefl Gdańsk,トレフル・グダニスク
Rejon Umocniony Hel,ヘル要塞地帯
Teatr im. Juliusza Słowackiego w Krakowie,ユリウシュ・ スウォヴァツキ劇場
TeleTOON+,テレトゥーン+
Ziemia kłodzka,グラーツ
Ogród Botaniczny Uniwersytetu Wrocławskiego,ヴロツワフ植物園
Kruszewnia,クルシェヴニャ
Południk Warszawski,ワルシャワ子午線
Polska na Zimowych Igrzyskach Paraolimpijskich 2006,2006年トリノパラリンピックのポーランド選手団
Mistrzostwa Świata w Podnoszeniu Ciężarów Kobiet 1996,1996年ウエイトリフティング世界選手権
1 Warszawska Brygada Pancerna im. Bohaterów Westerplatte,第1機甲旅団
1 Dywizja Jazdy,第1騎兵師団
Medal za Warszawę 1939-1945,1939年-1945年ワルシャワ記章
chleb żytni,ライ麦パン
Gmach Kancelarii Prezesa Rady Ministrów,ポーランド首相官邸
wina polskie,ポーランドワイン
22 Baza Lotnictwa Taktycznego,第22航空基地
Park Szczytnicki,シュチトニツキ公園
Ministerstwo Sportu i Turystyki,スポーツ・観光省
"Ministerstwo Rodziny, Pracy i Polityki Społecznej",ポーランド労働・社会政策省
Ministerstwo Finansów,ポーランド財務省
Rejowiec,レヨヴィェツ
wieś w Polsce,ポーランドの村
Muzeum Marii Skłodowskiej-Curie w Warszawie,キュリー博物館
Ministerstwo Edukacji Narodowej,国民教育省
powiat namysłowski,ナムィスウフ郡
Ministerstwo Spraw Wewnętrznych i Administracji,ポーランド内務・行政省
Ministerstwo Zdrowia,ポーランド保健省
Ministerstwo Kultury i Dziedzictwa Narodowego,ポーランド文化国家遺産省
Ministerstwo Nauki i Szkolnictwa Wyższego,科学高等教育大臣文化施設
Mała Konstytucja z 1947 roku,小憲法
23 Baza Lotnictwa Taktycznego,第23航空基地
2 Pułk Pancerny,第2機甲連隊
32 Baza Lotnictwa Taktycznego,第32航空基地
33 Baza Lotnictwa Transportowego,第33航空基地
złoty wiek Polski,ポーランド黄金時代
Solaris Urbino 12,ソラリス・ウルビーノ12
Falenica,ファレニツァ
System opieki zdrowotnej w Polsce,ポーランドの医療
Ministerstwo Sprawiedliwości,法務省
Škoda 16 T,シュコダ 16T
bitwa pod Komarowem,コマルフの戦い
Bitwa w rejonie Góry św. Anny,アンナベルクの戦い
Škoda 19 T,シュコダ 19T
Polski Język Migowy,ポーランド手話
Czyżyny,チジニ
Zielenica,ヴァルミア・マズールィ県の村
7 Pomorska Brygada Obrony Wybrzeża,第7海防旅団 (ポーランド)
Popowo,ポポヴォ
3 Flotylla Okrętów,第 3 艦船小艦隊
Polska na mistrzostwach świata w lekkoatletyce,世界陸上競技選手権大会ポーランド選手団
Balin,バリン
Polonia Nowy Tomyśl,ポロニア・ノヴィ・トミシル
Niż Polski,ポーランド平野
Mennica Polska,ポーランド造幣局
Balin,バリン
energetyka w Polsce,ポーランドのエネルギー
Akademia Sztuk Teatralnych im. Stanisława Wyspiańskiego w Krakowie,クラクフAST国立アカデミー・オブ・シアター・アーツ
Port Szczecin,シュチェチン港
Bara,バラ (ポーランド)
Barany,バラニ
Internetowa encyklopedia PWN,オンラインPWN百科事典
Pesa Twist,ペサ129Nb
bitwa przasnyska,プシャスニシュの戦い
Ministerstwo Rolnictwa i Rozwoju Wsi,ポーランド農業・農村振興省
Boksze-Osada,ボクシェ
1 Samodzielny Batalion Kobiecy im. Emilii Plater,エミリア・プラテル独立女性大隊
Stadion OSiR w Olsztynie,OSiRスタジアム
system prawny w Polsce,ポーランドの法律
2 Armia Wojska Polskiego,ポーランド第2軍
4 Armia Sił Powietrznych i Obrony Przeciwlotniczej,第4航空・防空軍 (ロシア航空宇宙軍)
I Korpus Polski w Rosji,第1ポーランド軍団
Barkowo,バルコヴォ
Barninek,バルニネク
Obserwatorium Astronomiczne w Ostrowiku,オストロヴィク観測所
Obserwatorium Astronomiczne Uniwersytetu Jagiellońskiego,ヤギェウォ大学天文台
Zwanowice,ズヴァノヴィツェ
Samson,サムソン章
Telekomunikacja w Polsce,ポーランドの電気通信
Katastrofa lotnicza w Mirosławcu,2008年ポーランド空軍C-295墜落事故
Ulica Sienna w Warszawie,シェンナ通り
Kara śmierci w Polsce,ポーランドにおける死刑
sztuka barokowa w Polsce,ポーランド・バロック様式
Abrahamowicz,アブラハモヴィッチ
Baszków,バシュクフ
Batorowo,バトロヴォ
Baumkuchen,バウムクーヘン
Wełna (rzeka),ウェナ川
Wenecja,ヴェネツヤ
Centrum Badań Kosmicznych Polskiej Akademii Nauk,ポーランド科学アカデミー宇宙研究センター
Obóz Polski Walczącej,戦うポーランド団
Związek Walki Młodych,青年闘争連合
Chojniczanka Chojnice,ホイニツァンカ・ホイニツェ
Obrona Różana,ルジャンの戦い
Bitwa pod Wolą Cyrusową,ヴォラ・ツィルソヴァの戦い
piwo w Polsce,ポーランドのビール
Pomnik Mikołaja Kopernika w Warszawie,ニコラウス・コペルニクス記念碑
Osiedle Stare Miasto,ザモシチ旧市街
Strachocina,ストラホチナ
Bitwa pod Mokrą,モルカの戦い
Opera Bałtycka,バルティック歌劇場
Grabowscy herbu Oksza,グラボフスキー家
Rada Państwa,国家評議会議長
Huta Stalowa Wola,スタロヴァ・ヴォラ製鉄所
Czarnieccy herbu Łodzia,チャルニェツキ家
katedra św. Mikołaja w Elblągu,聖ミコワヤ教会
Arrinera,アッリネーラ
11 Lubuska Dywizja Kawalerii Pancernej,第11装甲騎兵師団
12 Baza Lotnicza,第12航空基地
Uniwersytet Przyrodniczy we Wrocławiu,ヴロツワフ環境・ライフサイエンス大学
Łazy,ワジ
Bitwa pod Jarosławiem (1245),ヤロスラヴの戦い
MPB,MPB 地雷
10 Brygada Kawalerii,第10自動車化騎兵旅団 (ポーランド)
pałac w Nieborowie,ニェボルフ宮殿
Przewóz,プシェヴス
Grody Czerwieńskie,チェルヴェンの諸都市
18 Pułk Rozpoznawczy,第18偵察連隊
Muzeum Fryderyka Chopina w Warszawie,フリデリク・ショパン博物館
Mistrzostwa Świata w Podnoszeniu Ciężarów 1959,1959年ウエイトリフティング世界選手権
Białków,ビャウクフ
Białki Dolne,オスモリス
Błonie,ブウォニェ
Bondyrz,ボンディシュ村
Babsk,バプスク
Straż Graniczna,ポーランド国境警備隊
Białystok,ビャウィストク
Błotnica,ブオツニツァ (西ポモージェ)
Obóz Wielkiej Polski,大ポーランド陣営
Bazylika archikatedralna Wniebowzięcia Najświętszej Maryi Panny i św. Jana Chrzciciela w Przemyślu,プシェムィシル大聖堂
Boruta,ボルタ (ポーランド)
cmentarz Bródnowski w Warszawie,ブルドノ墓地
Borzęcino,ボジェンチノ
Biskupice,ビスクピツェ
