costantino rocca,科斯坦蒂诺·罗卡,kē sī tǎn dì nuò · luó kǎ
cristian bucchi,克里斯蒂安·布基,kè lǐ sī dì ān · bù jī
claudio simonetti,克劳迪奥·西蒙内蒂,kè láo dí ào · xī méng nèi dì
walter novellino,沃尔特·诺维利诺,wò ěr tè · nuò wéi lì nuò
sergio pagano,思齐·帕加诺,sī qí · pà jiā nuò
manuela arcuri,曼奴拉·阿库里,màn nú lā · ā kù lǐ
gennaro iezzo,詹纳罗·耶佐,zhān nà luó · yē zuǒ
vincenzo orlandini,文森佐·奥兰蒂尼,wén sēn zuǒ · ào lán dì ní
gianni bruno,吉亚尼·布鲁诺,jí yà ní · bù lǔ nuò
claudio undari,罗伯特·肯达尔,luó bǎi tè · kěn dá ěr
andrea occhipinti,安德烈亚·奥基平蒂,ān dé liè yà · ào jī píng dì
guido tonelli,吉斗·图内利,jí dòu · tú nèi lì
andrea lehotská,安德里亚·莱霍茨卡,ān dé lǐ yà · lái huò cí kǎ
danilo donati,达尼罗·多纳蒂,dá ní luó · duō nà dì
carlo emilio bonferroni,卡罗·埃米利奥·邦费罗尼,kǎ luó · āi mǐ lì ào · bāng fèi luó ní
fabio ferri,法比奥·费里,fǎ bǐ ào · fèi lǐ
biagio izzo,比亚焦·伊佐,bǐ yà jiāo · yī zuǒ
fabrizio bernardi,法伯瑞兹欧·伯纳德,fǎ bǎi ruì zī ōu · bǎi nà dé
tino buazzelli,蒂诺·布阿泽利,dì nuò · bù ā zé lì
flavio bucci,弗拉维奥·布奇,fú lā wéi ào · bù qí
agnese nano,阿涅塞·纳诺,ā niè sāi · nà nuò
carlo alighiero,卡洛·阿利吉耶罗,kǎ luò · ā lì jí yē luó
nancy brilli,南希·布里利,nán xī · bù lǐ lì
cinzia monreale,琴祺雅·蒙内亚勒,qín qí yǎ · méng nèi yà lè
carla mancini,卡拉·曼奇尼,kǎ lā · màn qí ní
carla signoris,卡拉·锡格纳里斯,kǎ lā · xī gé nà lǐ sī
cristiano del grosso,克里斯蒂亚诺·德尔·格罗索,kè lǐ sī dì yà nuò · dé ěr · gé luó suǒ
sergio porrini,塞尔吉奥·波里尼,sāi ěr jí ào · bō lǐ ní
cristiano caratti,克里斯蒂亚诺·卡拉蒂,kè lǐ sī dì yà nuò · kǎ lā dì
carlo alberto chiesa,卡洛·阿尔贝托·基耶萨,kǎ luò · ā ěr bèi tuō · jī yē sà
cristiano dal sasso,克里斯蒂亚诺·达尔·沙索,kè lǐ sī dì yà nuò · dá ěr · shā suǒ
pier silvio berlusconi,皮埃尔·西尔维奥·贝卢斯科尼,pí āi ěr · xī ěr wéi ào · bèi lú sī kē ní
sergio assisi,赛尔乔·阿西西,sài ěr qiáo · ā xī xī
aldo baglio,阿尔多·巴格里奥,ā ěr duō · bā gé lǐ ào
eb clucher,恩佐·巴博尼,ēn zuǒ · bā bó ní
benvolio,班福留,bān fú liú
carlo broggi,卡洛·保罗杰,kǎ luò · bǎo luó jié
paolo acerbis,保罗·阿切比斯,bǎo luó · ā qiè bǐ sī
valeria parrella,瓦莱里亚·帕雷尔拉,wǎ lái lǐ yà · pà léi ěr lā
lilli carati,莉莉·卡拉蒂,lì lì · kǎ lā dì
stefano farina,史蒂芬诺·法瑞纳,shǐ dì fēn nuò · fǎ ruì nà
rossano brazzi,罗萨诺·布拉齐,luó sà nuò · bù lā qí
giuliana lojodice,吉利亚纳·洛乔迪斯,jí lì yà nà · luò qiáo dí sī
archimede morleo,阿基梅德·莫尔莱奥,ā jī méi dé · mò ěr lái ào
luca lionello,卢卡·莱昂内洛,lú kǎ · lái áng nèi luò
bruno rizzi,布鲁诺·里齐,bù lǔ nuò · lǐ qí
fabrizio de miranda,法布里奇奥·德·米兰达,fǎ bù lǐ qí ào · dé · mǐ lán dá
carlo di carlo,卡洛·迪·卡洛,kǎ luò · dí · kǎ luò
carlo duse,卡洛·杜斯,kǎ luò · dù sī
giuliana calandra,茱莉娅娜·卡兰德拉,zhū lì yà nà · kǎ lán dé lā
carla calò,卡拉·卡洛,kǎ lā · kǎ luò
camillo achilli,卡米略·阿基利,kǎ mǐ lüè · ā jī lì
carlo carlei,卡罗·卡雷,kǎ luó · kǎ léi
renato carpentieri,雷纳托·卡彭蒂耶里,léi nà tuō · kǎ péng dì yē lǐ
jacopo sarno,雅科波·萨诺,yǎ kē bō · sà nuò
enrico rava,恩里科·拉瓦,ēn lǐ kē · lā wǎ
carlo chiti,卡罗·基帝,kǎ luó · jī dì
vincenzo talarico,温琴佐·塔拉里科,wēn qín zuǒ · tǎ lā lǐ kē
carlo bernari,卡洛·伯纳里,kǎ luò · bǎi nà lǐ
natasha hovey,娜塔莎·霍维,nà tǎ shā · huò wéi
emilio pericoli,埃米利奥·佩里科利,āi mǐ lì ào · pèi lǐ kē lì
luigi de magistris,路易吉·代·马吉斯特里斯,lù yì jí · dài · mǎ jí sī tè lǐ sī
giorgio magliulo,乔治·马格里洛,qiáo zhì · mǎ gé lǐ luò
umberto orsini,翁贝托·奥尔西尼,wēng bèi tuō · ào ěr xī ní
corrado böhm,科拉多·伯姆,kē lā duō · bǎi mǔ
simonetta stefanelli,席蒙娜塔·史蒂芬利,xí méng nà tǎ · shǐ dì fēn lì
maurizio lucidi,毛里齐奥·卢奇迪,máo lǐ qí ào · lú qí dí
roberto fiore,罗伯托·菲奥雷,luó bǎi tuō · fēi ào léi
enea masiero,厄尼亚·马塞洛,è ní yà · mǎ sāi luò
alfredo aglietti,阿尔弗雷多·阿利耶蒂,ā ěr fú léi duō · ā lì yē dì
antonio catania,安东尼奥·卡塔尼亚,ān dōng ní ào · kǎ tǎ ní yà
giorgio abetti,焦尔焦·阿贝蒂,jiāo ěr jiāo · ā bèi dì
marco rizzo,马尔科·里佐,mǎ ěr kē · lǐ zuǒ
aldo lado,阿尔多·拉多,ā ěr duō · lā duō
nicola pecorini,尼可拉·皮科里尼,ní kě lā · pí kē lǐ ní
enrico casarosa,埃里康·卡萨罗萨,āi lǐ kāng · kǎ sà luó sà
carlo maria viganò,嘉禄·玛利亚·维加诺,jiā lù · mǎ lì yà · wéi jiā nuò
antonio casale,安东尼奥·卡萨莱,ān dōng ní ào · kǎ sà lái
valeria ciangottini,瓦莱里娅·钱戈蒂尼,wǎ lái lǐ yà · qián gē dì ní
eduardo ciannelli,爱德华多·钱内利,ài dé huá duō · qián nèi lì
mario varglien,马里奥·瓦尔连,mǎ lǐ ào · wǎ ěr lián
carlo rustichelli,卡洛·鲁斯蒂奇利,kǎ luò · lǔ sī dì qí lì
ennio balbo,埃尼奥·巴尔博,āi ní ào · bā ěr bó
carlo reali,卡洛·雷亚利,kǎ luò · léi yà lì
enrico brignano,恩里克·布里亚诺,ēn lǐ kè · bù lǐ yà nuò
enrico lo verso,恩里克·洛·维索,ēn lǐ kè · luò · wéi suǒ
carlo maria pintacuda,卡洛·马里亚·平塔库达,kǎ luò · mǎ lǐ yà · píng tǎ kù dá
fabrizio de angelis,法布里佐·德·安杰利斯,fǎ bù lǐ zuǒ · dé · ān jié lì sī
carlo salotti,卡洛·萨洛蒂,kǎ luò · sà luò dì
frank pentangeli,法兰基·潘坦居利,fǎ lán jī · pān tǎn jū lì
roberto gualtieri,罗伯托·瓜尔蒂耶里,luó bǎi tuō · guā ěr dì yē lǐ
cristina d'avena,克里斯蒂娜·达维纳,kè lǐ sī dì nà · dá wéi nà
vittorio feltri,维托里奥·费特里,wéi tuō lǐ ào · fèi tè lǐ
fabio armiliato,法比奥·阿米里雅图,fǎ bǐ ào · ā mǐ lǐ yǎ tú
carlo rizzo,卡洛·里佐,kǎ luò · lǐ zuǒ
enrico fulchignoni,恩里科·富尔奇诺尼,ēn lǐ kē · fù ěr qí nuò ní
alida chelli,阿妮妲·克里,ā nī dá · kè lǐ
carlo siliotto,卡洛·锡利托,kǎ luò · xī lì tuō
enrico mainardi,恩里科·梅纳迪,ēn lǐ kē · méi nà dí
enrico marconi,恩里科·马克尼,ēn lǐ kē · mǎ kè ní
domenico marocchino,多米尼克·马洛基诺,duō mǐ ní kè · mǎ luò jī nuò
gianluca festa,吉安卢卡·费斯塔,jí ān lú kǎ · fèi sī tǎ
enzo battaglia,恩佐·巴塔利亚,ēn zuǒ · bā tǎ lì yà
enrico valentini,恩里科·瓦伦蒂尼,ēn lǐ kē · wǎ lún dì ní
veniero colasanti,维涅罗·科拉桑蒂,wéi niè luó · kē lā sāng dì
stefano caruso,斯特凡诺·卡鲁索,sī tè fán nuò · kǎ lǔ suǒ
marco biagi,马可·比亚吉,mǎ kě · bǐ yà jí
carmelo cuttitta,卡梅罗·古提塔,kǎ méi luó · gǔ tí tǎ
carmelo scampa,加尔默罗·斯坎帕瓦,jiā ěr mò luó · sī kǎn pà wǎ
pietro frua,皮耶特罗·福鲁瓦,pí yē tè luó · fú lǔ wǎ
luigi diberti,路易吉·迪贝尔蒂,lù yì jí · dí bèi ěr dì
giacinto berloco,吉亚琴托·贝洛科,jí yà qín tuō · bèi luò kē
paola cortellesi,宝拉·柯特莱西,bǎo lā · kē tè lái xī
daniele gaglianone,达尼埃莱·加吉利亚诺娜,dá ní āi lái · jiā jí lì yà nuò nà
roberto citran,罗伯托·西特兰,luó bǎi tuō · xī tè lán
daniele corvia,达尼埃莱·科尔维亚,dá ní āi lái · kē ěr wéi yà
javier pinola,哈维尔·皮诺拉,hā wéi ěr · pí nuò lā
ely galleani,艾利·加利亚尼,ài lì · jiā lì yà ní
giorgio pasotti,乔治·帕索蒂,qiáo zhì · pà suǒ dì
daniele negroni,丹尼尔·内格罗尼,dān ní ěr · nèi gé luó ní
enzo d'alò,恩佐·达阿洛,ēn zuǒ · dá ā luò
ida di benedetto,伊妲·迪·贝尼代托,yī dá · dí · bèi ní dài tuō
daniele costantini,丹尼尔·科斯坦尼,dān ní ěr · kē sī tǎn ní
federico allasio,费德里科·阿拉西奥,fèi dé lǐ kē · ā lā xī ào
donatella damiani,多纳泰拉·达米亚尼,duō nà tài lā · dá mǐ yà ní
bernard castro,伯纳德·卡斯特罗,bǎi nà dé · kǎ sī tè luó
paolo ferrari,保罗·法拉利,bǎo luó · fǎ lā lì
erminio blotta,埃尔米尼奥·布洛塔,āi ěr mǐ ní ào · bù luò tǎ
domenico messina,多米尼克·梅西纳,duō mǐ ní kè · méi xī nà
tullio lanese,图利奥·拉内塞,tú lì ào · lā nèi sāi
gianni de michelis,吉安尼·德·米凯利斯,jí ān ní · dé · mǐ kǎi lì sī
vittorio duse,维多里奥·杜斯,wéi duō lǐ ào · dù sī
giustino durano,朱斯提诺·杜拉诺,zhū sī tí nuò · dù lā nuò
dario azzellini,达里奥·阿泽里尼,dá lǐ ào · ā zé lǐ ní
enzo liberti,恩佐·利伯蒂,ēn zuǒ · lì bǎi dì
pio vittorio vigo,庇护·维笃·维戈,bì hù · wéi dǔ · wéi gē
brando giordani,白兰度·乔丹尼,bái lán dù · qiáo dān ní
alessandro maestri,亚历克斯·马艾斯德里,yà lì kè sī · mǎ ài sī dé lǐ
aldo valletti,阿尔多·瓦莱蒂,ā ěr duō · wǎ lái dì
giuseppe ottaviani,朱塞佩·奥塔维娅尼,zhū sāi pèi · ào tǎ wéi yà ní
giovan battista carpi,乔凡·巴蒂斯塔·卡尔皮,qiáo fán · bā dì sī tǎ · kǎ ěr pí
francesco marchetti selvaggiani,方济·马尔凯蒂·塞尔瓦贾尼,fāng jì · mǎ ěr kǎi dì · sāi ěr wǎ jiǎ ní
giuseppe casoria,朱塞佩·卡索里亚,zhū sāi pèi · kǎ suǒ lǐ yà
joseph stella,约瑟夫·斯泰拉,yuē sè fū · sī tài lā
michele godena,米歇尔·戈德纳,mǐ xiē ěr · gē dé nà
antonella interlenghi,安东拉·英特朗吉,ān dōng lā · yīng tè lǎng jí
delia boccardo,德丽娅·布卡尔铎,dé lì yà · bù kǎ ěr duó
pasqualino de santis,帕斯夸利诺·德·桑蒂斯,pà sī kuā lì nuò · dé · sāng dì sī
paolo eleuteri serpieri,保罗·埃尔特里·塞皮里,bǎo luó · āi ěr tè lǐ · sāi pí lǐ
dario simoni,达里奥·西蒙尼,dá lǐ ào · xī méng ní
bruno nicolè,布鲁诺·尼科莱,bù lǔ nuò · ní kē lái
claudia koll,克劳迪亚·科尔,kè láo dí yà · kē ěr
ferruccio amendola,费鲁吉欧·阿门多拉,fèi lǔ jí ōu · ā mén duō lā
massimiliano narducci,马西米利亚诺·纳尔杜奇,mǎ xī mǐ lì yà nuò · nà ěr dù qí
giorgio scerbanenco,乔治·斯克本巴嫩科,qiáo zhì · sī kè běn bā nèn kē
franco brusati,佛朗哥·布鲁萨蒂,fó lǎng gē · bù lǔ sà dì
dori ghezzi,多里·盖齐,duō lǐ · gài qí
marco leonardi,马克·莱昂纳蒂,mǎ kè · lái áng nà dì
ricky memphis,瑞奇·孟菲斯,ruì qí · mèng fēi sī
daniele del giudice,丹尼尔·德尔·朱迪斯,dān ní ěr · dé ěr · zhū dí sī
mario tadini,马里奥·塔迪尼,mǎ lǐ ào · tǎ dí ní
ercole lupinacci,埃尔科莱·鲁皮纳慈,āi ěr kē lái · lǔ pí nà cí
mimmo rotella,米莫·罗特拉,mǐ mò · luó tè lā
cecilia calvi,塞西莉亚·卡尔维,sāi xī lì yà · kǎ ěr wéi
sergio pignedoli,塞尔吉奥·边耶多利,sāi ěr jí ào · biān yē duō lì
alessandro plotti,亚历山德罗·普洛蒂,yà lì shān dé luó · pǔ luò dì
enrico montesano,恩里科·蒙特萨诺,ēn lǐ kē · méng tè sà nuò
carlo carcano,卡尔罗·卡尔卡诺,kǎ ěr luó · kǎ ěr kǎ nuò
eva riccobono,伊娃·洛克波诺,yī wá · luò kè bō nuò
barbara d'urso,芭芭拉·乌尔索德,bā bā lā · wū ěr suǒ dé
giorgio morini,乔治·莫里尼,qiáo zhì · mò lǐ ní
gianluca paparesta,吉安卢卡·帕帕雷斯塔,jí ān lú kǎ · pà pà léi sī tǎ
caterina guzzanti,卡特莉亚·古尚堤,kǎ tè lì yà · gǔ shàng dī
lamberto cesàri,兰伯托·塞萨里,lán bǎi tuō · sāi sà lǐ
gianni musy,詹妮·穆西,zhān nī · mù xī
fernando previtali,费尔南多·普雷维塔利,fèi ěr nán duō · pǔ léi wéi tǎ lì
giovanni colombo,若望·科伦坡,ruò wàng · kē lún pō
david brandon,大卫·布兰登,dà wèi · bù lán dēng
gian piero reverberi,吉安·皮耶罗·雷贝里,jí ān · pí yē luó · léi bèi lǐ
corrado guzzanti,科拉多·古赞蒂,kē lā duō · gǔ zàn dì
adalberto maria merli,阿达尔贝托·马里亚·梅利,ā dá ěr bèi tuō · mǎ lǐ yà · méi lì
claudio nizzi,克劳迪奥·尼齐,kè láo dí ào · ní qí
valerio mastandrea,瓦里诺·马斯坦德雷阿,wǎ lǐ nuò · mǎ sī tǎn dé léi ā
venantino venantini,韦朗第洛·维朗迪尼,wéi lǎng dì luò · wéi lǎng dí ní
davide bramati,戴维·布拉玛蒂,dài wéi · bù lā mǎ dì
davide gaiotto,大卫·格约托,dà wèi · gé yuē tuō
fernando di leo,费尔南多·迪·莱沃,fèi ěr nán duō · dí · lái wò
devis mangia,德维斯·曼吉亚,dé wéi sī · màn jí yà
stefano colantuono,斯泰法诺·科兰托诺,sī tài fǎ nuò · kē lán tuō nuò
alberto di jorio,阿尔伯·迪·佐利奥,ā ěr bǎi · dí · zuǒ lì ào
stefano casiraghi,史蒂凡诺·卡西拉奇,shǐ dì fán nuò · kǎ xī lā qí
casey shaw,凯西·肖,kǎi xī · xiào
vincent riotta,文森·瑞欧塔,wén sēn · ruì ōu tǎ
franco malerba,佛朗哥·马莱尔巴,fó lǎng gē · mǎ lái ěr bā
erico menczer,埃里科·门克策,āi lǐ kē · mén kè cè
maurizio cheli,毛里齐奥·切利,máo lǐ qí ào · qiè lì
antonella baldini,安东奈拉·巴尔迪尼,ān dōng nài lā · bā ěr dí ní
giancarlo berardi,贾恩卡洛·贝拉尔迪,jiǎ ēn kǎ luò · bèi lā ěr dí
franco califano,佛朗哥·卡利法诺,fó lǎng gē · kǎ lì fǎ nuò
aldo tonti,阿尔多·坦蒂,ā ěr duō · tǎn dì
demetrio stratos,德梅特里奥·斯特拉托斯,dé méi tè lǐ ào · sī tè lā tuō sī
enrico marini,恩里科·马里尼,ēn lǐ kē · mǎ lǐ ní
leopoldo girelli,莱奥波尔多·吉雷利,lái ào bō ěr duō · jí léi lì
claudio bisio,克劳迪奥·比西奥,kè láo dí ào · bǐ xī ào
luigi traglia,类斯·特拉利亚,lèi sī · tè lā lì yà
stelvio cipriani,斯泰尔维奥·奇普里亚尼,sī tài ěr wéi ào · qí pǔ lǐ yà ní
cesare cardini,凯撒·卡狄尼,kǎi sā · kǎ dí ní
pino rauti,皮诺·劳蒂,pí nuò · láo dì
riccardo malipiero,里卡尔多·马利皮耶罗,lǐ kǎ ěr duō · mǎ lì pí yē luó
giacomo acerbo,贾科莫·阿切尔博,jiǎ kē mò · ā qiè ěr bó
vittorio gui,维托里奥·桂,wéi tuō lǐ ào · guì
tony renis,托尼·雷尼斯,tuō ní · léi ní sī
maccio capatonda,马西奥·卡帕通达,mǎ xī ào · kǎ pà tōng dá
pericle felici,佩里克尔·费利奇,pèi lǐ kè ěr · fèi lì qí
sergio chiamparino,塞尔乔·克杨帕利诺,sāi ěr qiáo · kè yáng pà lì nuò
micaela ramazzotti,米凯叶拉·拉玛佐第,mǐ kǎi yè lā · lā mǎ zuǒ dì
claudio santamaria,克劳迪奥·桑塔玛利亚,kè láo dí ào · sāng tǎ mǎ lì yà
salvatore tatarella,萨尔瓦多·塔塔雷拉,sà ěr wǎ duō · tǎ tǎ léi lā
giuseppe bigogno,朱塞佩·比格诺,zhū sāi pèi · bǐ gé nuò
giulietto chiesa,朱利叶托·基耶萨,zhū lì yè tuō · jī yē sà
ottavio cinquanta,奥塔维奥·辛奎塔,ào tǎ wéi ào · xīn kuí tǎ
francesco cabras,弗朗切斯科·卡布拉斯,fú lǎng qiè sī kē · kǎ bù lā sī
fred bongusto,弗雷德·邦古斯托,fú léi dé · bāng gǔ sī tuō
gigi reder,吉吉·雷德,jí jí · léi dé
francesco vanni,弗朗切斯科·瓦尼,fú lǎng qiè sī kē · wǎ ní
raffaele cutolo,拉法埃莱·卡托罗,lā fǎ āi lái · kǎ tuō luó
giacomo poretti,贾科莫·波雷蒂,jiǎ kē mò · bō léi dì
carlo fatuzzo,卡洛·法图佐,kǎ luò · fǎ tú zuǒ
fernanda pivano,费尔南达·皮瓦诺,fèi ěr nán dá · pí wǎ nuò
emilio fede,埃米利奥·费德,āi mǐ lì ào · fèi dé
mariano stabile,马里亚诺·斯塔比尔,mǎ lǐ yà nuò · sī tǎ bǐ ěr
stefano dionisi,斯特法诺·迪奥尼斯,sī tè fǎ nuò · dí ào ní sī
ernesto gastaldi,耶尔迈斯托·加斯塔尔迪,yē ěr mài sī tuō · jiā sī tǎ ěr dí
silvio muccino,西尔维诺·穆奇诺,xī ěr wéi nuò · mù qí nuò
antonio bassolino,安东尼奥·巴索利诺,ān dōng ní ào · bā suǒ lì nuò
fabio vacchi,法比奥·瓦基,fǎ bǐ ào · wǎ jī
nicola mancino,尼古拉·曼奇诺,ní gǔ lā · màn qí nuò
vittorio ghirelli,维托里奥·吉雷利,wéi tuō lǐ ào · jí léi lì
carla cassola,卡拉·拉卡索拉,kǎ lā · lā kǎ suǒ lā
alfio contini,阿尔菲奥·孔蒂尼,ā ěr fēi ào · kǒng dì ní
celestino migliore,塞莱斯蒂诺·米廖雷,sāi lái sī dì nuò · mǐ liào léi
carlo buti,卡洛·布提,kǎ luò · bù tí
carlo petrini,卡尔洛·佩特里尼,kǎ ěr luò · pèi tè lǐ ní
vincenzo lavarra,温琴佐·拉瓦拉,wēn qín zuǒ · lā wǎ lā
kevin ceccon,凯文·塞康,kǎi wén · sāi kāng
davide appollonio,戴维·阿波罗尼奥,dài wéi · ā bō luó ní ào
paolo stoppa,保罗·斯陶帕,bǎo luó · sī táo pà
luca argentero,路卡·阿根提洛,lù kǎ · ā gēn tí luò
lunetta savino,卢妮塔·萨维诺,lú nī tǎ · sà wéi nuò
diego sinagra,迭戈·辛纳格拉,dié gē · xīn nà gé lā
desirée noferini,德西里·诺费里尼,dé xī lǐ · nuò fèi lǐ ní
gianrico tedeschi,詹里科·特德斯基,zhān lǐ kē · tè dé sī jī
vincenzo zappalà,温琴佐·扎帕拉,wēn qín zuǒ · zhā pà lā
diego fabbri,迪亚哥·法布里,dí yà gē · fǎ bù lǐ
luca lanotte,卢卡·兰诺特,lú kǎ · lán nuò tè
sergio amidei,塞尔吉奥·阿米迪,sāi ěr jí ào · ā mǐ dí
catiuscia marini,卡蒂乌西亚·马里尼,kǎ dì wū xī yà · mǎ lǐ ní
federico pizzarotti,费德里科·比萨罗蒂,fèi dé lǐ kē · bǐ sà luó dì
cesare barbetti,塞萨尔·巴贝蒂,sāi sà ěr · bā bèi dì
ernesto almirante,埃内斯托·阿尔米兰特,āi nèi sī tuō · ā ěr mǐ lán tè
cesare battisti,切萨雷·巴蒂斯蒂,qiè sà léi · bā dì sī dì
cesare canevari,凯撒·卡勒瓦尼,kǎi sā · kǎ lè wǎ ní
diego nargiso,迭戈·纳尔基索,dié gē · nà ěr jī suǒ
diego gualtiero rosa,狄田佳·怀德·罗萨,dí tián jiā · huái dé · luó sà
piero de bernardi,皮耶罗·德·伯纳迪,pí yē luó · dé · bǎi nà dí
cesare cremonini,切萨雷·克雷莫尼尼,qiè sà léi · kè léi mò ní ní
pietro ghersi,彼得·格尔西,bǐ dé · gé ěr xī
giacomo battiato,乔科摩·巴蒂亚托,qiáo kē mó · bā dì yà tuō
mario bellini,马里奥·贝利尼,mǎ lǐ ào · bèi lì ní
roberto longhi,罗伯托·隆吉,luó bǎi tuō · lóng jí
bruno amoroso,布鲁诺·阿莫鲁索,bù lǔ nuò · ā mò lǔ suǒ
pino donaggio,皮诺·唐阿吉欧,pí nuò · táng ā jí ōu
ludovico geymonat,卢多维科·盖莫纳,lú duō wéi kē · gài mò nà
mario tobino,马里奥·托比诺,mǎ lǐ ào · tuō bǐ nuò
mario spezi,马里奥·斯佩兹,mǎ lǐ ào · sī pèi zī
gino strada,吉诺·斯特拉达,jí nuò · sī tè lā dá
luciana littizzetto,卢西亚娜·利特利泽托,lú xī yà nà · lì tè lì zé tuō
elio,埃利奥,āi lì ào
gianfranco miglio,奇安弗兰科·米格利奥,qí ān fú lán kē · mǐ gé lì ào
rinaldo martino,里纳尔多·马提诺,lǐ nà ěr duō · mǎ tí nuò
mauro staccioli,毛罗·斯塔乔利,máo luó · sī tǎ qiáo lì
alberto david,阿尔贝托·大卫,ā ěr bèi tuō · dà wèi
giulio corsini,朱利奥·柯尔希尼,zhū lì ào · kē ěr xī ní
ivano staccioli,伊凡诺·斯塔乔利,yī fán nuò · sī tǎ qiáo lì
marco tullio giordana,马可·图里欧·乔达纳,mǎ kě · tú lǐ ōu · qiáo dá nà
polidoro da caravaggio,波利多罗·达·卡拉瓦乔,bō lì duō luó · dá · kǎ lā wǎ qiáo
roberto porta,罗伯托·波塔,luó bǎi tuō · bō tǎ
dino cassio,迪诺·卡西奥,dí nuò · kǎ xī ào
vito rizzuto,维托·里兹图,wéi tuō · lǐ zī tú
marcello giordani,马尔切洛·乔达尼,mǎ ěr qiè luò · qiáo dá ní
sonny colbrelli,桑尼·科尔布雷尔,sāng ní · kē ěr bù léi ěr
mino guerrini,米诺·圭里尼,mǐ nuò · guī lǐ ní
bortolo mutti,博尔托诺·穆蒂,bó ěr tuō nuò · mù dì
mara venier,玛拉·韦尼尔,mǎ lā · wéi ní ěr
augusto de marsanich,奥古斯托·德·马尔萨尼克,ào gǔ sī tuō · dé · mǎ ěr sà ní kè
giorgio capitani,乔吉奥·卡皮塔尼,qiáo jí ào · kǎ pí tǎ ní
tony currenti,东尼·柯伦帝,dōng ní · kē lún dì
tullio cianetti,图利奥·恰内蒂,tú lì ào · qià nèi dì
folco trabalza,福尔科·特拉巴扎,fú ěr kē · tè lā bā zhā
paolo schiavon,保禄·斯基阿翁,bǎo lù · sī jī ā wēng
fosco maraini,福斯科·马莱尼,fú sī kē · mǎ lái ní
luigi chiarini,路易吉·基亚里尼,lù yì jí · jī yà lǐ ní
samuele dalla bona,萨缪尔·达拉·波纳,sà miù ěr · dá lā · bō nà
francesca lubiani,弗朗西斯卡·卢比亚尼,fú lǎng xī sī kǎ · lú bǐ yà ní
raffaele fitto,拉斐尔·维多,lā fěi ěr · wéi duō
francesca marciano,弗朗西斯卡·马西亚诺,fú lǎng xī sī kǎ · mǎ xī yà nuò
stefano eranio,斯蒂法诺·埃拉尼奥,sī dì fǎ nuò · āi lā ní ào
sergio marchionne,塞吉欧·马奇翁,sāi jí ōu · mǎ qí wēng
giusto pio,朱斯托·皮奥,zhū sī tuō · pí ào
raniero cantalamessa,拉涅罗·坎塔拉梅萨,lā niè luó · kǎn tǎ lā méi sà
ettore bassi,埃托雷·巴斯,āi tuō léi · bā sī
leonízio fantoni,莱奥尼迪奥·凡托尼,lái ào ní dí ào · fán tuō ní
walter audisio,瓦尔特·奥迪西奥,wǎ ěr tè · ào dí xī ào
michele massimo tarantini,米歇尔·马西莫·塔兰蒂尼,mǐ xiē ěr · mǎ xī mò · tǎ lán dì ní
francesco castellacci,弗朗切斯科·卡斯泰拉奇,fú lǎng qiè sī kē · kǎ sī tài lā qí
francesco cavina,方济各·卡维纳,fāng jì gè · kǎ wéi nà
antonio signorini,安东尼奥·西格诺里尼,ān dōng ní ào · xī gé nuò lǐ ní
elena santarelli,伊莲娜·桑塔蕾丽,yī lián nà · sāng tǎ lěi lì
franca squarciapino,弗兰卡·斯夸夏皮诺,fú lán kǎ · sī kuā xià pí nuò
francesco arlanch,弗朗切斯科·阿兰齐,fú lǎng qiè sī kē · ā lán qí
luigi maifredi,路易吉·麦依弗莱迪,lù yì jí · mài yī fú lái dí
monica de gennaro,莫妮卡·德·吉纳罗,mò nī kǎ · dé · jí nà luó
luigi ambrosio,路易吉·安布罗西奥,lù yì jí · ān bù luó xī ào
paolo matthiae,保罗·马蒂尔,bǎo luó · mǎ dì ěr
ruggero maccari,鲁杰罗·马卡里,lǔ jié luó · mǎ kǎ lǐ
giuseppe patroni griffi,朱塞佩·帕特罗尼·格里菲,zhū sāi pèi · pà tè luó ní · gé lǐ fēi
roberto bolle,罗伯托·博莱,luó bǎi tuō · bó lái
matteo trefoloni,马提欧·奇法洛尼,mǎ tí ōu · qí fǎ luò ní
francesco de vito,法兰西科·狄·维多,fǎ lán xī kē · dí · wéi duō
michele gandin,米凯莱·甘丁,mǐ kǎi lái · gān dīng
alan sorrenti,艾伦·索兰提,ài lún · suǒ lán tí
riccardo fogli,里卡多·福格利,lǐ kǎ duō · fú gé lì
giorgio almirante,乔治·阿尔米兰特,qiáo zhì · ā ěr mǐ lán tè
camillo cibin,卡米洛·西宾,kǎ mǐ luò · xī bīn
frank sivero,法兰克·希维罗,fǎ lán kè · xī wéi luó
jenny tamburi,珍妮·坦布里,zhēn nī · tǎn bù lǐ
tommaso ghirelli,多默·吉雷利,duō mò · jí léi lì
esther stocker,埃丝特·史托克,āi sī tè · shǐ tuō kè
piergiorgio welby,皮尔乔吉奥·韦尔比,pí ěr qiáo jí ào · wéi ěr bǐ
daniela poggi,丹妮拉·波吉,dān nī lā · bō jí
bruno tabacci,布鲁诺·塔巴奇,bù lǔ nuò · tǎ bā qí
luigi scotti,路易奇·史高堤,lù yì qí · shǐ gāo dī
ivano bonetti,伊万诺·博内蒂,yī wàn nuò · bó nèi dì
tommaso toffoli,托马索·托福利,tuō mǎ suǒ · tuō fú lì
